"","GSM3359632","GSM3359633","GSM3359634","GSM3359635","GSM3359636","GSM3359637","GSM3359638","GSM3359639","GSM3359640","GSM3359641","GSM3359642","GSM3359643"
"WNT16",3.72416970708784,4.01340827231285,3.69606526468061,3.61152714570764,3.94801304001668,4.11928502608489,3.9071349417305,3.80783299864341,4.1775119081809,3.79932548816402,3.84834719020853,3.77794618142773
"SOWAHB",2.15725576704572,2.23239347603457,2.37090674210887,2.0833591146925,2.34886570004145,2.10798359204988,1.90177239240151,2.04111920563389,2.49211887914228,2.58507863716352,1.99803052492101,1.72221965085848
"FAM163B",4.04520317532167,3.79556877153635,4.29202710539645,3.91211484554909,4.13699183901482,3.99665296452206,4.2835032741817,4.166339634703,4.42925811472688,4.5620316534647,4.35906171441593,4.0980682445522
"MS4A2",2.71561305934762,1.93272400898099,2.01725887632966,1.95787499453781,2.1286761261115,1.81127354038921,2.25019436186479,2.2943534104494,2.27215244695845,2.67912229939347,1.52609848248698,2.11748146802005
"RASGRP4",5.80111583246305,5.15013105596999,5.99753511367637,5.70783455994748,5.63723946680383,5.65960629107633,5.16157871297136,5.49353267926025,5.21894152609896,5.5753882987368,4.78193292049682,5.01911834497453
"IL12RB2",2.98798847142605,3.08079958976091,3.34710466520828,2.8724396875333,2.91378315954839,3.21466693543204,2.66449110568368,3.00850215429192,3.1658777608365,3.48211120033964,3.31771420934513,3.54879338516395
"MSR1",2.16861463728429,3.2121550586467,2.07307411782351,2.99694638413689,2.47729132227046,2.20975801305224,2.63892203347062,2.16296613952195,2.35087800441205,2.65187470452733,3.32567303058206,2.75674271047012
"ACP7",2.02404015980642,1.83610509604947,1.9688156626318,1.79790998925099,1.89383715226948,2.18799839814621,1.90400545157457,1.59014509300942,2.07215078218309,2.38298468618925,2.05778363092532,1.73407021206998
"HMX2",2.87397895077118,2.5970671848637,3.15966062807926,2.68175561795004,2.75708964013448,2.6142198252436,3.00017911523521,2.98157587841048,3.45635036480345,3.00858829955584,2.92860494642421,2.96767159102822
"TXNRD3",1.86751539661734,2.0360007434961,1.9080296620511,1.85095184059573,2.12142512230294,1.97553386822492,1.97492813806779,1.89060954541211,2.40695089349596,2.10358469567498,2.12388843175058,1.78101223658249
"BMF",4.22541329046753,3.83431037365982,4.22698763923015,3.92793954050753,4.07594984296153,3.97987961479456,4.07787356120729,3.79219914606864,4.31382232268858,4.31311634135805,4.63267893027835,3.75797037448687
"LRCH1",2.46053057251559,2.29697649478655,2.32839608164168,2.71113935149504,2.19158733940856,2.2842301491626,2.10219222172239,2.20267716613179,2.03193799594903,2.26043578303897,2.12564262223792,2.06327534385057
"GPR156",2.06491401016638,1.74070683478594,2.0205932711413,1.54778496248577,1.92284286689053,2.07035075637649,2.35513252844564,2.04812165843858,2.03515029731907,2.36398929926167,1.68854216628046,1.84424301310511
"SYT16",2.69085839009014,2.55614621453349,2.7591219916947,2.38380597163586,2.63324984831492,2.58349532812203,2.67078032409664,2.60178537201775,2.61327932773319,3.23189350236319,2.77552158704805,2.13186418648651
"YY2",2.85286783783991,2.46789229709362,2.68792672108686,2.23183106017269,2.62296991611872,2.82283573044594,2.89285066666368,2.39974905805622,3.12306865747614,2.95814609172401,2.60950608692905,2.24901274860783
"DNAJC22",2.13069289572098,1.7834883875559,2.36025395904655,1.88448167721747,2.21420608810277,2.11023703117169,2.09552271036933,1.6224273834786,1.87118414601989,2.61732728744862,2.11662181287745,1.66625366456194
"SLC5A5",3.29391377711039,3.01816864117851,3.345951146237,3.04662589586294,3.1678472799023,3.34294223123184,3.41659411263551,2.97818425348243,3.70355325541964,3.312421923991,3.29312607145035,3.06989744052574
"LRGUK",1.80401903411332,1.64750918827799,1.78229974054178,1.64697031343888,1.69346521913275,1.7443915072253,1.73978297911123,1.60457772159483,1.95641767988951,1.82562374890929,2.00319329444212,1.5700763989438
"ZNF763",2.31992805853963,2.41675169499183,2.49686990212167,2.31503649083556,2.36527897758865,2.47210105371589,2.34960691957637,2.92498390043039,2.3653400583576,2.81964518841949,1.87419417973588,2.9183988375252
"FBXO47",1.66383231530905,1.58880014146305,1.94993651444008,1.44014723995857,1.42643351417609,1.71315602130915,1.71454277519486,1.43366092674565,1.67539997664544,1.39758331762713,1.5283190067039,1.64166973387387
"CXorf66",2.12231505783963,2.01757039001363,2.48348331706571,1.86360176506264,2.12602802367916,2.01757039001363,2.00107764637452,2.25914475271627,2.19175378333919,2.46454414588896,2.39582074924547,2.02741091075605
"ADARB2",3.05071337297741,2.51975007314978,2.87172467235889,2.45062586571914,2.71420594446763,2.68012095606337,2.71435513146587,2.56450162741216,3.06543089312775,2.75378052901125,2.50409579531791,2.5254169390814
"LINGO4",2.55534892176434,2.43437873065171,2.80941802530955,2.29204336642847,2.51993821153748,2.68819802301721,2.57803488995618,2.77934744279367,2.97430260430758,2.92078514887331,2.23623704068423,2.2443151178366
"RUSC1-AS1",2.48049569041608,2.5091907522909,2.54221244578322,2.46811873125132,2.52660798386603,2.56255310940313,2.60716832488588,2.28180875976892,2.51740252175578,2.53679364989342,2.44159171209997,2.39575590348809
"TMCO5A",2.3458735745955,2.18784696322071,2.47169893644062,2.06230911840969,2.1804209018109,2.17374143061003,2.85501823352396,2.00779298271801,2.55539708682662,3.17906143519271,2.40846923345687,2.25116314429188
"PDC",1.76912055455651,1.51041782424547,1.71907636133487,1.50040161785378,1.38195518241439,1.28566306502551,1.61735334965989,1.92933501979506,1.95962707079911,2.13743381313304,1.55435414327833,1.59805749711924
"TMEM240",3.1694448073955,3.22846159805632,3.48288686074006,2.78802365138262,3.0584709300227,3.1278450321745,3.24213467470743,2.99971439593893,3.42752875275172,3.20304770185075,3.26951497143353,2.99767605545654
"PRSS57",4.50723351352308,4.42269462420545,5.06289146254471,4.00841457984829,4.60766477725117,4.74859878558603,4.87391876391063,4.20887892063482,5.05718229835722,4.95982541098108,4.92115528664555,4.04500427907804
"MAB21L3",1.71425974011445,1.82341725485415,1.95221815894042,1.67105389745794,1.79410087203368,1.74290782172852,2.03156034607839,2.18453025271057,2.12787725554298,1.93043119219885,1.98794371534389,2.2385330361126
"KRT32",4.56877681407361,4.31234758026102,4.50117608617475,4.2602593571493,4.3617973823928,4.7918170772801,4.4911034506252,4.43370844098412,4.834107398966,4.37190191854349,4.41025905471732,4.12937743507822
"MAB21L4",3.58128954692211,3.194215796948,3.66884136654185,3.12883138573365,3.41528420717846,3.47682281795777,3.80076570837791,3.11212119565091,3.96585601051882,3.35159205794989,3.30610492150451,3.03145420702107
"RBMY1A1",1.48555940004236,1.2372206556631,1.6852168483343,1.11182777139969,1.60018372171538,1.54044489232406,1.93570929987481,1.24572997396416,2.04798160037756,1.94587247739679,1.35560787771881,1.14066389261283
"PON2",2.75474305607539,2.63653407077973,1.87098800248561,2.74063986281565,2.61775734874257,2.4639223745386,2.25540190028592,2.1164478462455,1.84793913043178,1.9811011768743,2.49320499720096,2.33056900609139
"RAET1G",2.75565806747884,2.37939384335696,2.6004867185133,2.21041107965736,2.46450075605556,2.69789933001865,2.63621479470995,2.80092056951354,2.53921237206717,2.85020520443201,2.6091630296593,2.66450301517189
"FAM120A2P",2.77399871275874,2.7290350655599,2.79075050439888,2.58906411284753,2.58187787310234,2.7867498299618,3.11377301135219,2.51886452659754,2.79379078022562,2.97780007452705,3.05451577096,2.15160595994027
"SRF",3.76612055323866,3.30686406497227,3.6233965685477,3.53949422747837,3.67043823254564,3.54148193867119,3.83491053916785,3.59616127906294,4.04488460908563,4.32319337889484,4.03121635058549,3.77836730933417
"PI4KB",6.1248691111289,6.06844573248454,6.10367663761405,6.20634188235694,6.13521679842688,6.15485288407488,6.10410976856344,6.09567336210267,6.18488495429384,6.31554600153197,5.99402438828816,5.98100920148011
"CIMAP1A",1.95306385598802,1.95766599174791,2.03197457304218,1.64810568036272,1.94786961143924,2.34708688014474,2.14059513467372,1.78039522226567,2.12166315602821,1.97661613598572,2.23053958353794,1.48910044707552
"IL36B",1.80982423615875,1.58677488256889,1.7870649192373,1.50341817835028,1.63182197765711,1.71842870351304,1.93059631987854,1.67986724177965,1.92831492166901,2.02384347353864,1.69715584724954,1.92926807823576
"WFDC10B",2.22581465343568,2.00847763476482,2.45388742660439,2.33738790448553,2.46321800469201,2.45388742660439,2.44332649174549,2.17817591769961,2.44332649174549,2.19647454812691,1.77986579890998,2.21841425426039
"CCL23",2.038932402157,1.78001155720697,2.57727247370745,2.13992528450879,2.29389333011177,2.14739472807483,1.98884334940282,2.01651450634995,2.1802663678493,2.00406453693925,1.88369553701725,1.88842562838634
"ADRA2B",4.40013006788614,4.24006424193767,4.57803319584798,4.02254827205918,4.46963889501647,4.43523749386947,5.06289146254471,4.05484162753871,4.81908375042938,4.79225498770974,4.37729883546094,4.03020914659711
"SLC25A53",2.65425548375306,2.43340404417631,2.72967850411604,2.4448966061394,2.52513172723929,2.44733539111146,2.79552738244567,2.18407506291008,2.63224220961413,2.27295236393981,2.46088094322335,2.54762292183407
"TRPC5",2.31156511408249,2.09983204762357,2.33955003791041,2.12878035479553,2.13591930418347,2.40222201281423,2.95376494977457,2.09298998001178,2.60884000210986,2.67999926235244,2.29589355413826,2.07324732927964
"ITIH6",2.42025513415955,2.23747037487259,2.51735681122795,1.94225450156987,2.13064962220366,2.21420608810277,2.08729402753576,2.32273142233997,2.28493676040724,2.40560554858025,2.34174290794099,2.01423514408474
"SIRPB2",3.18392835101733,3.23431622662429,3.53738285915833,3.11686690364925,3.53768184948784,3.45930739582261,3.3343358848821,3.82016895179895,2.96314215406077,3.52147171632262,2.89148568203557,2.50843741097834
"NOCT",2.20983892003515,2.23711583937758,2.3952119100405,2.30774749852654,2.44859856675587,2.28547266937211,2.61924548074783,2.31975943792873,2.5627122404168,2.47699303695392,2.75592938381426,2.30464471928833
"GPBAR1",5.79866912211288,5.93724843373862,5.80193332193163,5.84694409577162,5.80984486866944,5.68218311174495,5.57806130187634,6.16221260191501,6.27345447052317,5.66809060530293,5.37532355209368,6.01476795407004
"WDR87",1.84770438522363,1.59145746534417,1.88865240213078,1.6075580090462,1.78254597285533,1.97487565572798,1.97735315391596,1.6903751937925,2.18017448368005,2.17048374496699,1.78079637479761,1.47484805695589
"LDLRAD2",3.13383874103839,2.96981070642945,3.15941244856343,3.01520887484731,3.03535371707945,3.16283905587622,3.04785781891371,2.71868066668145,3.26536713957277,3.43496376039612,3.16841937691525,2.72083353871004
"ZNF695",1.8349006051316,1.72190598583877,1.82790188668231,1.71743875460166,1.69706471161789,1.59008152663423,1.6269488612573,1.67383295642032,1.80831710786659,2.17194698990732,1.85684541560947,1.49061985896335
"GALNTL6",1.64550131797803,1.58278277672319,2.01179993645162,1.47202686610531,1.26175850613664,1.54832441190348,1.49076682777108,1.35931310677948,1.97561567657783,2.01593652255672,1.42956395882736,1.30676362081746
"MEFV",5.20328643986862,5.26212240635181,6.10975195185215,5.39470582431882,5.46355512473433,5.26429493340942,4.37000157635443,6.45215954881751,4.78740043108562,4.82345788774492,4.37605649680786,5.91083872094216
"CHRNA9",2.73006899979536,2.71587055660638,2.62353187908737,2.62387181961191,2.6898896102831,2.61833181194456,2.64672336947002,2.67624266814893,2.80152145969699,3.82378227845044,2.62487565442974,2.69188566722191
"VSIG8",1.88098210198769,1.9307630672068,2.28746495839223,1.52381685314125,2.11503108322052,1.99014468961198,2.09063104297759,2.01641397029741,2.19266450082906,1.82720582551468,2.14404090880776,2.14404090880776
"CCDC183",2.86820452173207,2.25761784900898,2.64028502534208,2.13650047863676,2.40868091252894,2.34266628870995,2.334123130016,2.23472972256395,2.94546743904828,2.3181479741466,2.22694053986203,2.1107036934878
"CEACAM4",5.88272207689163,5.54348930375514,6.380687657539,5.79988217861215,5.83188447878887,5.84815904750244,5.7540596855981,6.05736659072616,5.0446981630805,5.6761205851588,5.60578968152385,5.5665557626496
"CCDC144NL",1.71980806262196,1.69161196426735,1.61939068246875,1.37776861150822,1.53485478893898,2.08587734552961,1.9160190103651,1.64267613009328,2.49211887914228,1.7096193437655,1.67290340969271,1.49014462154831
"SAE1",3.79941754912259,3.62623867269286,3.37093966031192,4.19736302812205,3.77266104078263,3.64254430740032,3.87365320420013,3.48896035825496,3.16238709203531,3.9038725391656,3.45721423124535,3.86423992993733
"CIDEB",5.72996539921887,5.46319686561262,5.09317031868857,5.45613967640556,5.72995697423216,5.47074397941589,5.00234056395944,5.18169219618019,5.27063996634638,5.64647005608704,5.14361114422069,4.92933543807807
"LIPJ",1.54365346279126,1.56136282862461,1.68872879954397,1.54851308093415,1.63415169555539,1.77088168048895,1.68872879954397,1.87010853457131,2.00480159220828,2.15219529905841,1.68872879954397,1.29818661216383
"ZACN",4.24064441682554,3.85814108505815,3.97819662738178,3.47465487270174,3.82297504759934,4.14753083511535,4.19301412654664,3.90685179114663,4.22113938955655,4.00847674853907,3.9488486901742,3.64429653233463
"GOT1L1",1.74037052475594,1.63288875816239,1.87213207031703,1.72986378882689,1.76739224555198,1.70250050322337,1.64573921387735,1.49124806336825,1.63381114949926,1.98714213005341,1.60668701307346,1.66066031886269
"TMEM202",1.49777155171805,1.53059561082141,1.7766616044578,1.65339594883132,1.4112176651882,1.74272418672671,1.95372150693773,1.83258325007365,1.74121030618282,1.56840138474559,1.57288372236306,1.65564274024217
"ZNF648",1.69010681331127,1.62969531991896,2.35842332333307,1.51995982530758,1.59026711299443,1.69127810156648,1.78346587819694,1.52693522898335,1.71554590454248,2.08608750439548,1.73688242786388,1.70286025920627
"PCDHAC1",2.16035591552844,1.91187132805079,2.29552848807905,1.78241683385082,2.11630816075715,2.30271230797126,2.21964383576335,1.91924456932868,2.1523233881349,2.01439238428675,2.03897266096494,1.80486596675729
"GAS2L2",3.42100385083372,3.44377190581899,3.76018258141285,2.86229819792432,3.3162641120169,3.69658278309111,3.19896815538737,3.00925462164925,3.44583972566702,3.78457279570446,3.9074804052239,2.79441627113514
"LHFPL5",1.6224273834786,1.69143668884666,1.60317904915654,1.67312588323574,1.65180880038922,1.65180880038922,1.79638344447792,1.69990848157766,1.78727255754164,3.03660859085247,1.87807879815783,1.50256553492866
"B3GALT1",1.86076880491149,1.90416947994344,1.75267290119021,1.79333442565467,1.69480803886134,1.78127537243839,2.27005900779203,1.73867267842639,2.28328807332531,2.19126434861903,1.71532076796817,1.83513350539509
"C15orf32",1.71311190391961,1.52971311108775,1.82883656150201,1.48177446509602,1.75456178650867,1.84170341691406,2.10257569389758,1.43948644289687,1.93444839817823,2.02747631667539,1.65258151853084,1.3260999076644
"GJD4",3.22088725926461,3.09728852095815,3.45111418428774,3.04246021278395,3.0862921607161,3.22913134631389,3.39161980830784,3.00458570694913,3.80479051432477,3.32945762551857,3.32945762551857,3.08369227696786
"NUDT17",3.37834807266675,3.26878483492274,3.39700069477196,3.00211837508876,3.13236414128541,3.14089146488462,3.23194091178866,2.96796347299626,3.62749249278581,3.45582872523058,3.25910239401769,2.87732910412412
"TLX3",3.9515942291604,3.21884913858741,3.687146568969,3.84696801258211,3.56592205830569,3.57743871668096,3.95736609556173,3.49620045910951,4.29406552725053,4.23064922747573,3.89464607281447,3.93979359545663
"AMTN",2.63165171015323,2.33319086265019,2.8733227507911,1.95483832959462,2.17068503472643,2.61732728744862,2.85501823352396,2.17748926971254,2.62109077529432,2.70030289639227,2.94546502064299,2.36384246644217
"PMS2P5",2.54112832318238,2.23525003926142,1.87400673425511,2.69148704579184,2.30867323601978,2.39810361029271,2.20854335568403,2.39096005082778,2.09909375913809,2.23952450436101,1.93393698607036,2.32108750065434
"TEDDM1",1.86933198630615,1.49809096357708,1.82555033508959,1.29249236089341,1.92775984667727,1.64697211298022,1.76599770682743,1.55997332000436,1.72172071844065,1.46720125430447,1.54239840281668,1.59904177587687
"KLF14",2.78220698801691,2.26162513960172,2.62340031873658,2.06327115120464,2.64426507952778,2.51440496140337,2.4754871612728,2.43381312581741,3.22084919499994,2.77842477511376,2.56579008625552,2.68516990473055
"CCDC74B",4.10237079984461,3.77050327588647,4.33916776049472,3.67330211829897,4.0547278192728,4.13802902574373,4.29450380233477,3.66483961648747,4.64804323648665,3.91977342666397,4.0076141368193,3.78636369492334
"C1QTNF9B",2.24456886953979,2.23448696298804,2.25834601099261,1.93997260666279,2.14152016651731,2.11919189628398,2.08862272974962,2.08047617043373,2.57712250150564,2.39503236342474,2.145905241057,2.16193351679516
"YIPF7",3.26127974051097,3.08844746740831,3.37968226406258,2.98336056919873,3.14234936851571,3.02424592001228,3.30853964175391,3.16516745339433,3.31277421494102,3.39803918845462,3.11313246946146,3.03920845700526
"S100A5",2.60342778241206,2.93358031213304,3.15583589251966,2.58287045194639,2.40377998536945,2.70171242876395,2.60216630448704,2.46950504765298,3.51333661588482,3.61311936371792,3.54135592448664,2.71049739045674
"SCX",4.04102705945365,3.75651702807087,4.27536098432777,3.65071632435827,3.75598664525557,4.04304846385114,3.8240418319146,3.62803630548301,4.10431881046215,4.21108977620268,4.3767205984732,3.91551740483311
"H2AC16",1.88049669425109,1.40303307876014,1.67504154137447,1.56350829800017,1.52751532015923,1.55832452824406,2.08343557949621,1.76488498518716,1.54506804932205,2.41671076336319,1.8023268438934,2.07324732927964
"LCE2D",1.49237580677595,1.49347818059733,1.78557957929716,1.34369616638387,1.74639124825719,1.47441933944147,1.50488734884283,1.90341914928794,1.97977267741892,1.65963094208662,1.53261328933841,1.40957210883078
"USH2A",1.57221870685684,1.34758976882271,1.58317358558478,1.44544871584899,1.52795751572766,1.52788543466082,1.6772224513415,1.46446409054997,1.56159168813715,1.76202965320796,1.49960907364655,1.44413673113228
"NPHS1",2.14706158381433,2.02375948764867,2.20214597206348,1.77824850236688,1.85206606158592,2.2521304997813,2.56226568182766,1.8091383435173,2.02585960617489,4.0397064054291,2.29452577527125,1.72624223428481
"HLA-L",2.09368424107997,1.96571542901,2.10790471608474,1.89033351813535,2.03980644545508,2.07314236858066,2.13664252555864,1.92486744300192,1.98942967854895,2.46518672969549,1.96443852684583,2.10422436012293
"CAPN9",2.13130823728155,1.79159732823323,1.88869900530163,1.81970311953841,2.09541542199935,1.79159732823323,2.92036952110518,1.56175177684944,2.09039154894209,1.92547126574867,2.41377026265536,1.90617541320802
"ALX4",2.77224035435962,2.43101722457488,2.93020487378165,2.24276408775555,2.685069249011,2.85501823352396,2.66149821306776,2.25167335696348,3.26272676250241,2.54376151530445,3.27636070669315,2.35991677961893
"KCNA7",3.64931651150386,3.21260487288705,3.52090065141698,3.02784680249405,3.44754324064243,3.43285968860847,3.53039863955237,3.23511602636949,3.79012610299772,3.89579219165616,3.38112620696539,3.34658656086166
"MYSM1",3.46352457961681,3.34535434351048,2.85927596575841,3.3290938479941,3.21347038326105,3.37926116911749,2.36233960186053,3.32924515180168,2.5820605796655,2.3187711328237,3.30712459430799,3.03453217708588
"KLLN",1.60036368120904,1.89872664584891,1.74971495376413,1.85247504469974,1.8486169673495,1.8091383435173,1.97405351811357,2.60018782153206,2.49211887914228,2.92763317532859,1.74133512480809,2.32044214940758
"CFAP54",1.83674374357019,1.59458425279175,1.86391505990236,1.39112510106433,1.61472362603073,1.47107134860325,1.34757543776434,1.47027868628946,2.43154482343915,1.35752946128443,1.59387168661315,1.33956466401112
"LINC01588",2.08544200991765,1.91411059303736,1.9798053745667,1.94336181578334,2.07468087275394,2.00908237753046,2.14330502241887,1.70600239306059,2.01309682979943,2.32711801638182,1.92431350790068,1.82653739003259
"C17orf67",3.98820353507793,3.40670931570851,3.73711802597096,3.22817560510497,3.78496900174992,3.83853795689422,3.37555950546887,3.62248528077316,4.41460373846644,3.58815429684224,3.38251584124364,3.44709300547162
"EZHIP",2.3159330250717,2.03262188812543,2.79774624140881,1.95992533934813,2.33955003791041,2.13064858156447,2.08517385696754,2.47583906217787,2.47915011683912,2.52260579787137,2.10030817300107,1.82182119113434
"NLGN1",2.04926626082641,2.22141405862592,2.20214597206348,1.9177086710508,2.25138009398025,2.12196451745678,2.75169616726882,2.1949269189073,2.41014697727696,2.8590158404763,2.13610634990056,1.84341558685501
"DNM1L",4.42478382152591,4.67973471633729,3.85275551013575,5.12145388641901,4.68167813380314,4.17732276904605,4.28982925004117,4.59279757332029,3.94901870976426,3.28781874530801,4.09515008868259,4.56153075071233
"ZNF438",4.08244114214973,4.29455293617255,5.53088383198031,5.13021431319368,4.57976766910135,5.04479465263594,4.91485440086755,5.9047288130596,5.10123886528732,5.18917544582341,3.64582542880875,5.71903721670808
"LINC02872",2.70653877333366,2.40562696262795,2.60479150127918,2.2232801418343,2.49807471791398,2.45201466516321,2.30016671342654,2.40985561135182,2.95847958324129,2.40059581787046,2.31894138192531,2.32035945451866
"GRIN3B",3.3464265671417,2.98467727747882,3.63582931851548,2.96575390064287,2.92422639707926,3.52602763407507,3.62726954595993,2.61277481754168,3.88236197514804,3.62124657454259,3.13164034916419,3.23874550168009
"ZDHHC21",2.20165596606653,2.22011760363483,1.95542223118637,2.38103483464779,1.95407263827677,2.17882269358043,2.06735458023486,1.95081515528609,2.17711646438665,2.21890877132263,1.84567729647162,2.04131990793121
"ERICH6B",2.54128945836254,2.44683736714843,2.36178756195519,2.06789164195215,2.13327969531865,2.37673940001304,2.23624595713396,2.19242795652583,2.52779158811106,2.75678429236777,2.41538718824257,2.36344871552793
"ZSCAN1",2.5800180471879,2.53072345147409,2.56618229937801,2.38320267003312,2.54536850594534,2.59538365931452,2.98588265433422,2.66887483650306,2.92487374566309,2.66395252300012,2.76832214218755,2.30774235570704
"RFPL4B",3.38295952753843,2.61449819504823,3.22473732884592,2.49724814842553,2.74955616563713,3.01235512137392,3.13755499652889,3.19052644742532,2.97651650181054,3.31611438609389,2.80802206463029,2.76702918739035
"PRR16",2.17310539339992,1.62350536900078,2.20030702155913,1.70245626397308,1.74116501088222,2.00033160214716,1.91188635179249,2.14480096863449,2.00083316797951,2.15771166417655,2.49014746479225,1.89454600088999
"HEPN1",4.56782401971408,4.15329345690952,4.65100374980462,3.70340199903859,4.27174494885921,4.04039767796461,4.79891239544998,3.98218489293205,4.57165060320846,4.66997358634698,4.31010791535452,4.07093871707743
"PAPPA2",3.32810861679534,3.20155996062853,3.6667251915285,3.22181743640511,3.26134108873763,3.38579993906552,3.63800934400744,3.14665104464924,3.7595216660954,3.84540359468004,3.42862968841304,3.225974749789
"NEK5",1.54268247544048,1.46273622790156,1.70719046634776,1.52657000040515,1.3953591877557,1.43600263580933,1.67327197879521,1.51285344169186,1.61870719889777,1.52070313756335,1.57637049522783,1.57107472831924
"TLR6",4.41402444918499,4.25232976842261,5.22773205510158,4.22636744346805,4.47200417682159,5.62259205440849,3.45403276987499,4.86624728816396,4.17032695643809,4.28970834910726,3.82770136583458,4.16860464972087
"OPRM1",2.63990936531788,2.27231848271025,2.59576383216764,2.24087216817998,2.43035239557063,2.54877047424617,2.75343526679557,2.46953530335996,2.89666844572176,2.61583110732139,2.48096580522305,2.36026634962833
"GAB4",2.79565424998509,2.59541201384706,2.86734372553479,2.47425852736205,2.82483567544449,2.62538084980102,3.27398423478653,2.52027430485821,3.05748743009957,3.10651500909493,2.84864444003952,2.58748114648868
"UGT2A1",1.46617607864123,1.39769485053789,1.57413649232556,1.14834784900148,1.39880371136438,1.25411925072889,1.72590012328772,1.4931148735967,1.88408539700415,1.79939572060967,1.66608256003275,1.71974252442102
"RHOT2",6.68384005868477,6.11043943891641,6.04460607564777,6.92388301040228,6.16924054082835,6.2518315624438,6.61374087335273,6.19009008971214,6.16527079687873,6.25105535233607,6.31734326846085,5.92228508410149
"DOC2B",2.24853999715967,1.96179084986612,2.07409694736635,2.20199826827278,2.04600761703803,2.49313918904644,2.47763681829955,1.88665314087727,2.32123825379004,2.3607995607404,2.05932177459962,2.04644008020897
"CFAP77",2.60270517925535,2.09287144445839,2.42664707085074,2.13992528450879,2.21066080679119,2.76615391064467,2.29571407991293,2.35150936186189,2.79280396883354,2.60779838684296,2.54389703435468,2.29131948406662
"CST9",1.99632516162883,1.62300986632014,2.28655876287756,1.63804723791825,2.04311498250371,2.09732334180486,1.78346587819694,1.62854672775177,2.55328910261172,1.84910977878224,2.17074139130628,1.7012305301651
"ZNF556",1.72184951372963,1.62831192634387,1.81872763878761,1.672495116502,1.70451215742865,1.70068278908679,1.83244273115379,1.70068278908679,1.82596158063484,2.40481519658858,1.71261085346488,1.99843201847813
"OR10AD1",2.3431658880121,1.63362602230281,1.9427805581799,1.90734997758443,1.79552968747064,1.92632140473779,2.14963873192105,1.46376914378385,2.46929916951806,2.0361689239226,1.83192993913265,1.86791403403452
"RNF183",2.12047309653385,2.10738093334999,2.33627262364684,1.73429125135808,1.8889622509425,2.36934667227378,2.52676068256405,1.8091383435173,2.2863332636739,3.30608373972965,2.30332739461338,1.9068401389253
"ALKAL1",1.82151382307631,1.53171172223865,1.69756509246745,1.65674642471742,1.73334554142549,1.83235505228812,2.157321759392,2.13606725368118,2.226225081587,2.60005767722616,1.85862433297354,1.79181975854094
"CTXN2",2.03109932630046,1.75121438805574,1.92021161598984,1.46374976961332,1.74707141004324,1.95037983436967,2.35047128320625,1.55051618147697,1.93782930409044,2.65495195852225,1.68286286403359,2.05973800243335
"CRACR2A",2.57864488315217,2.22202298192439,2.4648772507937,2.41586598795129,2.2025206163072,2.37019018593459,2.51476175731378,2.45237559893189,2.70241109594243,2.85757522830167,3.61788322711707,2.32430008400756
"MMP20",1.61729029508343,1.58520741175472,1.69872319626116,1.36270524370956,1.78837158830487,1.75845737524117,1.47678449615645,1.83256034681629,1.28498165581716,1.68513515826508,1.4252160941706,1.50412681122476
"ANKFY1",3.72840220139135,4.20262116670737,3.9177608373842,4.36799151383057,3.82939117165599,3.82915626051669,3.49461493975051,5.0562432242359,4.00813536175313,3.51585370046074,3.17222420050343,4.36808027087661
"USP50",2.305105193925,2.12018316140477,2.29849711963029,2.18205888917336,2.39635005849099,2.35910681378068,2.52344779923664,1.95897185999038,2.53730804315643,2.40046717581001,2.65838066082583,2.1184364932938
"OR6F1",3.03086801868315,2.95122079724563,3.018545455085,2.36681057181353,2.77591279804977,2.76793761005013,2.55375483065146,2.91522575495119,3.3093454961867,3.46657622159227,2.57097825981095,2.44246462297949
"LCE5A",2.30291007797263,2.20937249058688,2.42416329923375,2.03590421629008,2.39745319927145,2.32882381632561,2.47703915963465,1.98414643581208,2.56232027087444,2.96222333860925,2.33955003791041,2.12586798889177
"NRG4",1.87169496093919,1.71616084340087,2.19951097326071,1.79721618636991,1.73348872934523,1.64057964571943,2.28370825482362,1.65185540938296,1.9779138043992,1.93982837152073,1.96595280196231,1.95724972102258
"TMEM244",2.11328437877049,1.57624490698096,1.9487586872688,1.74526498005623,1.61403113853938,1.96513031591339,2.11175122799082,1.69790788208666,2.20361335153192,2.21380136186196,1.79509601720094,1.71432008384709
"ZNF676",1.51581118665578,1.5452726918834,1.55858796646941,1.45530364211692,1.40886665994228,1.44126402256502,1.52306561550095,1.48232678941962,1.6224273834786,1.79509601720094,1.68317627005217,1.48232678941962
"EML5",1.61554387764366,1.46917636610232,1.7833115657126,1.5298417343117,1.43386309600277,1.73350718791453,1.80906587752989,1.70521766611328,1.67953445619061,2.02714654699455,1.38325912704195,1.80146533073736
"LRRC15",3.68022940438529,2.94527201178331,3.67673216918881,2.67915525999321,3.35229255643707,3.24263872048365,3.71179210268375,3.13567568233781,3.57776263166084,3.67958454231477,3.19441023035678,2.91345173546578
"IRS4",1.58712720508311,1.46230077991343,1.61372959440517,1.28680713369164,1.47394204576055,1.8091383435173,1.75439462655787,1.26459347755619,1.56690054514825,1.74516520853935,1.68997925793059,1.33113260828844
"HHLA1",2.22757011689164,2.02153573122702,2.21968343259649,2.02250166805338,2.08980195436428,2.1322524749572,2.46731560043953,1.99645480167187,2.30878939016011,2.61732728744862,2.10633270542652,2.07324732927964
